Etunimi;Lkm 2023;Lkm 2021;Yleisyysluokka
Pasinpoika;122;120;2
Pasi-Pekka;63;63;1
Pasi-Petri;9;9;0
Pasi-Petteri;40;41;1
Pasi-Veikko;5;5;0
Pasquale;7;7;0
Pate;37;36;1
Patric;257;258;2
Patrice;7;7;0
Patricio;25;25;1
Patrick;2487;2454;3
Patrik;7353;7235;3
Patrikinpoika;6;6;0
Patrikki;10;10;1
Patryk;10;10;1
Patu;16;16;1
Pau;14;12;1
Paul;3365;3375;3
Paul-Erik;62;66;1
Paul-Henrik;15;15;1
Pauli;13346;13873;4
Paulino;5;5;0
Paulinpoika;40;40;1
Pauli-Pekka;8;8;0
Pauli-Petteri;10;10;1
Paul-Mikael;6;5;0
Paulo;76;76;1
Paulus;1117;1018;3
Pauno;83;86;1
Pave;11;11;1
Pavel;451;427;2
Pavlo;13;12;1
Pavlos;19;19;1
Pavlovich;7;7;0
Paw;9;10;0
Pawan;5;0;0
Pawel;29;29;1
Pax;6;5;0
Payam;6;5;0
Payman;6;7;0
Peder;88;89;1
Pedersen;5;5;0
Pedram;14;14;1
Pedro;149;143;2
Peer;5;5;0
Peeta;6;6;0
Peeter;53;52;1
Peeti;31;30;1
Peetja;5;5;0
Peetro;14;12;1
Peetter;34;34;1
Peetu;2821;2642;3
Peetus;7;7;0
Pehr;119;125;2
Pehr-Erik;27;28;1
Pehr-Johan;6;7;0
Pehr-Ole;0;5;0
Pehr-Olof;9;10;0
Peik;280;276;2
Peikko;24;21;1
Peiman;7;6;0
Peippo;6;5;0
Peitsa;35;35;1
Peivas;5;5;0
Pejk;7;7;0
Pekanpoika;363;357;2
Pekka;76533;78196;4
Pekka-Eemeli;8;8;0
Pekka-Ilmari;6;6;0
Pekka-Juhani;39;40;1
Pekka-Matti;6;6;0
Pekka-Olavi;6;6;0
Pekka-Oskari;5;5;0
Pekka-Sakari;0;5;0
Pekka-Tapio;5;5;0
Pekka-Veikko;6;6;0
Pekki;9;9;0
Pekko;650;610;2
Pele;8;7;0
Pelle;26;25;1
Pellervo;3253;3382;3
Pena;15;14;1
Peng;7;7;0
Penja;15;15;1
Penjami;77;81;1
Penjamin;5;5;0
Penna;30;29;1
Pentinpoika;89;89;1
Pentti;24946;26844;4
Pentti-Juhani;8;8;0
Penuel;5;5;0
Peo;8;8;0
Pepe;139;133;2
Peppe;9;9;0
Per;1785;1822;3
Pera;7;7;0
Per-Anders;24;24;1
Per-Arne;7;7;0
Per-Axel;6;6;0
Percy;7;7;0
Per-Emil;5;5;0
Per-Eric;20;20;1
Per-Erik;364;387;2
Perez;5;0;0
Per-Gustav;7;7;0
Per-Göran;15;16;1
Per-Henrik;37;38;1
Per-Håkan;31;30;1
Per-Johan;39;39;1
Per-Mikael;6;6;0
Pero;5;5;0
Per-Ola;13;13;1
Per-Olav;8;8;0
Per-Ole;79;82;1
Per-Olof;170;179;2
Per-Ove;13;13;1
Perparim;7;6;0
Perry;16;15;1
Pertinpoika;72;72;1
Pertteli;50;51;1
Pertti;18310;19300;4
Pertti-Juhani;6;6;0
Perttu;2919;2928;3
Perttuli;34;35;1
Perttyli;14;14;1
Pertunpoika;15;15;1
Per-Åke;30;32;1
Pessi;281;276;2
Petar;21;19;1
Pete;347;341;2
Petenpoika;5;5;0
Peter;8109;8089;3
Péter;27;24;1
Peteri;15;15;1
Peterson;8;8;0
Petersson;14;14;1
Pether;11;11;1
Petja;662;637;2
Petka;10;10;1
Petr;80;73;1
Petri;36608;36841;4
Petri-Juhani;16;16;1
Petrik;100;99;2
Petrikki;7;7;0
Petri-Markus;5;5;0
Petri-Mikael;13;12;1
Petrinpoika;188;184;2
Petrit;10;10;1
Petri-Tapani;6;6;0
Petro;349;346;2
Petros;48;46;1
Petrov;12;12;1
Petru;5;5;0
Petrus;1319;1288;3
Petruska;6;6;0
Pette;14;14;1
Petter;1875;1906;3
Petteri;73468;73501;4
Petterinpoika;40;39;1
Petu;19;18;1
Peyman;8;8;0
Pham;9;8;0
Phat;22;22;1
Phi;26;26;1
Philip;656;626;2
Philipp;71;69;1
Philippe;105;98;2
Phillip;38;34;1
Phoenix;23;20;1
Phong;65;59;1
Phu;19;19;1
Phuc;37;38;1
Phung;10;10;1
Phuoc;27;24;1
Phuong;29;27;1
Piera;15;16;1
Pierce;6;6;0
Piero;8;8;0
Pierre;110;106;2
Pietari;3615;3631;3
Pieter;20;18;1
Pieti;107;107;2
Pietro;76;72;1
Pietu;409;398;2
Pii;15;8;1
Piko;16;16;1
Ping;9;9;0
Pio;6;5;0
Piotr;45;44;1
Pirkanpoika;6;6;0
Pirkka;361;366;2
Pirkka-Pekka;22;23;1
Pirkka-Petteri;5;5;0
Pius;7;7;0
Pjotr;12;13;1
Platon;22;17;1
Pluto;5;5;0
Poe;6;6;0
Pohto;18;20;1
Poika;104;104;2
Poju;63;64;1
Pokko;9;8;0
Polus;6;6;0
Ponteva;19;23;1
Pontus;572;565;2
Popi;5;5;0
Poul;9;9;0
Pouria;6;6;0
Pouta;11;11;1
Pouya;8;6;0
Poyraz;5;0;0
Pradeep;5;0;0
Prakash;18;16;1
Prasad;36;34;1
Pravin;7;7;0
Predrag;5;5;0
Prem;8;8;0
Presley;5;0;0
Preston;12;12;1
Priit;9;7;0
Primus;5;5;0
Prince;63;55;1
Probus;5;5;0
Prosper;11;9;1
Puhuri;6;5;0
Puja;10;10;1
Puro;14;10;1
Putra;5;5;0
Putte;14;14;1
Pyry;4053;3873;3
Pyry-Matti;8;8;0
Pyrynpoika;8;7;0
Pyry-Pekka;36;36;1
Pyry-Petteri;49;48;1
Pyry-Pietari;5;5;0
Pål;10;10;1
Päiviö;2696;2826;3
Päivö;81;81;1
Pär;135;139;2
Pär-Erik;14;15;1
Pär-Olof;8;8;0
Pärttyli;48;47;1
Qaasim;8;8;0
Qadar;5;5;0
Qader;12;11;1
Qadir;7;7;0
Qahtan;11;7;1
Qais;7;6;0
Qalif;5;5;0
Qasem;10;10;1
Qasim;32;25;1
Qassim;8;8;0
Qays;16;10;1
Qendrim;8;7;0
Qi;9;8;0
Qiang;6;6;0
Qing;5;0;0
Qnzawi;5;5;0
Quan;23;22;1
Quang;115;101;2
Quentin;20;19;1
Quincy;6;6;0
Quinn;16;13;1
Quoc;90;85;1
Qusai;5;0;0
Qusay;13;11;1
Quy;20;20;1
R;14;12;1
Raad;35;25;1
Raafael;223;222;2
Raafat;8;8;0
Rabah;7;7;0
Rabbe;163;165;2
Rabeea;5;0;0
Rabi;8;7;0
Rabih;9;9;0
Rabin;6;5;0
Rachid;60;60;1
Radhi;10;8;1
Radi;10;10;1
Radomir;8;8;0
Radoslaw;6;6;0
Radouane;6;6;0
Radu;11;11;1
Radwan;9;6;0
Rae;16;15;1
Raed;41;29;1
Rafael;5700;5519;3
Rafaël;5;5;0
Rafail;7;5;0
Rafat;8;5;0
Rafe;7;6;0
Raffael;5;5;0
Raffaele;20;20;1
Raffaello;8;8;0
Rafi;22;23;1
Rafik;25;24;1
Rafiq;6;0;0
Rafiqul;5;5;0
Ragab;6;6;0
Rage;10;10;1
Ragip;7;7;0
Ragnar;936;938;2
Ragnarsson;9;10;0
Ragnvald;119;130;2
Rahand;7;7;0
Raheel;7;7;0
Raheem;20;15;1
Rahel;5;0;0
Rahim;61;60;1
Rahman;79;72;1
Rahmat;5;0;0
Rahul;18;18;1
Rai;15;15;1
Raid;14;10;1
Raido;9;9;0
Raif;11;10;1
Raihan;6;6;0
Raikas;70;82;1
Raikko;34;34;1
Raiko;15;14;1
Raiku;6;6;0
Railo;9;10;0
Raimo;18440;19755;4
Raimond;45;42;1
Raimonpoika;35;35;1
Raimund;6;8;0
Rain;24;22;1
Rainar;5;5;0
Raine;1327;1360;3
Rainenpoika;7;7;0
Rainer;6362;6634;3
Raineri;444;464;2
Rainerinpoika;12;12;1
Rainier;13;13;1
Raino;570;587;2
Raito;6;8;0
Raivo;13;13;1
Raiyan;7;5;0
Raj;37;31;1
Raja;11;11;1
Rajan;17;18;1
Rajesh;8;6;0
Rajiv;8;8;0
Raju;8;7;0
Rakan;7;5;0
Rakesh;7;7;0
Raku;6;6;0
Ralf;1584;1622;3
Ralf-Erik;12;12;1
Ralph;108;106;2
Ram;32;30;1
Rama;12;11;1
Ramadan;35;31;1
Raman;24;21;1
Ramazan;41;40;1
Rambo;8;7;0
Ramesh;14;14;1
Ramez;5;5;0
Rami;3709;3698;3
Ramiar;12;11;1
Ramil;12;12;1
Rami-Matti;5;5;0
Ramin;73;67;1
Raminpoika;32;33;1
Rami-Pekka;17;17;1
Rami-Petteri;8;8;0
Ramiro;8;8;0
Ramiz;12;10;1
Ramo;7;7;0
Ramon;66;67;1
Ramón;11;11;1
Ramos;11;8;1
Ramsay;5;5;0
Ramses;67;62;1
Ramsey;5;5;0
Ramtin;8;7;0
Ramy;9;8;0
Ramyar;7;7;0
Ramzi;32;31;1
Ran;10;9;1
Rana;10;8;1
Randall;17;13;1
Rando;12;12;1
Randolf;12;11;1
Randolph;12;12;1
Randy;20;19;1
Rane;35;33;1
Rani;26;25;1
Ranjit;14;14;1
Ransu;14;14;1
Raouf;7;8;0
Raoul;149;156;2
Raphael;124;109;2
Raphaël;33;31;1
Rasa;6;6;0
Rashad;12;11;1
Rashed;12;11;1
Rasheed;22;21;1
Rashid;78;68;1
Rasim;12;11;1
Rasit;5;5;0
Rasmus;8986;8705;3
Rasool;6;5;0
Rasoul;10;8;1
Rasul;19;17;1
Rauf;16;18;1
Raul;281;284;2
Raúl;16;16;1
Rauli;1371;1407;3
Rauli-Pekka;7;7;0
Raune;7;7;0
Rauni;182;206;2
Rauno;7074;7447;3
Raunonpoika;25;25;1
Rautia;7;7;0
Ravi;18;17;1
Ravil;6;6;0
Ravindra;7;7;0
Rawad;5;5;0
Rawand;8;8;0
Ray;163;155;2
Rayan;167;137;2
Rayane;9;8;0
Rayen;12;9;1
Raymond;283;284;2
Rayyan;9;9;0
Raza;23;22;1
Reagan;5;0;0
Rebaz;14;14;1
Rebin;30;25;1
Rebwar;25;23;1
Recep;10;10;1
Reco;7;7;0
Reda;35;34;1
Reddy;17;16;1
Redon;6;6;0
Redouane;8;7;0
Redwan;5;0;0
Reece;9;7;0
Reed;6;6;0
Reemi;11;11;1
Reemus;18;15;1
Reeo;6;5;0
Reeti;114;111;2
Reetrikki;23;23;1
Reettu;7;7;0
Reetu;94;90;1
Refik;5;5;0
Reginald;13;13;1
Rego;6;7;0
Reguel;33;34;1
Reh;116;111;2
Rehan;12;11;1
Rei;21;20;1
Reid;7;7;0
Reidar;110;109;2
Reijo;16283;17201;4
Reijonpoika;53;52;1
Reima;2083;2136;3
Reimanpoika;9;8;0
Reimo;25;25;1
Reimond;7;7;0
Rein;36;34;1
Reinar;5;0;0
Reine;21;20;1
Reiner;7;6;0
Reinhard;34;34;1
Reinhart;5;5;0
Reinhold;481;482;2
Reini;35;36;1
Reino;8972;9468;3
Reinonpoika;13;13;1
Reipas;31;32;1
Reis;8;6;0
Reiska;5;6;0
Reitto;7;7;0
Reittu;32;33;1
Rejan;13;10;1
Reko;657;642;2
Remi;183;140;2
Rémi;15;13;1
Remo;50;50;1
Remu;236;225;2
Remus;47;43;1
Remy;52;42;1
Rémy;9;7;0
Remzi;11;13;1
Ren;16;12;1
Renaldo;6;6;0
Renan;6;0;0
Renas;15;12;1
Renat;10;10;1
Renato;18;18;1
Rene;716;683;2
René;345;344;2
Renè;7;7;0
Renee;10;10;1
Reni;22;21;1
Renne;290;281;2
Renni;25;23;1
Renny;96;95;1
Reno;12;12;1
Rento;10;10;1
Renzo;7;6;0
Reo;13;13;1
Repe;20;18;1
Repo;16;14;1
Resat;9;8;0
Resul;10;9;1
Reto;12;11;1
Retu;47;47;1
Reuben;21;19;1
Reuven;5;0;0
Revontuli;14;12;1
Rex;39;33;1
Rey;23;18;1
Reyansh;6;5;0
Reynaldo;5;0;0
Reza;158;138;2
Rezgar;7;7;0
Rhys;16;15;1
Riad;34;32;1
Riadh;6;5;0
Rian;30;21;1
Ribert;5;5;0
Ricard;7;8;0
Ricardo;215;204;2
Riccardo;36;36;1
Richard;2774;2728;3
Richardo;21;19;1
Richardt;0;5;0
Richart;15;17;1
Richmond;7;6;0
Rick;32;32;1
Rickard;357;353;2
Rickhard;229;230;2
Rickhart;9;9;0
Ricky;63;58;1
Rico;254;243;2
Ricu;9;9;0
Rida;26;22;1
Ridha;17;14;1
Ridvan;12;11;1
Ridwaan;11;11;1
Ridwan;48;42;1
Riemu;7;5;0
Rieti;30;29;1
Rietrikki;5;5;0
Rifat;7;7;0
Rigder;5;5;0
Riggert;9;9;0
Righard;17;17;1
Rihard;5;5;0
Riho;13;12;1
Riiko;65;64;1
Riio;5;0;0
Rikard;166;168;2
Rikardo;7;7;0
Rike;5;5;0
Rikhard;4010;4023;3
Rikhart;65;65;1
Riki;116;115;2
Rikke;7;8;0
Riko;99;95;1
Riku;8563;8554;3
Riku-Antti;7;7;0
Riku-Juhani;7;7;0
Riku-Jussi;6;6;0
Riku-Matias;6;6;0
Rikumatti;12;12;1
Riku-Matti;72;72;1
Riku-Mikko;5;5;0
Rikunpoika;47;41;1
Riku-Oskari;7;7;0
Rikupekka;5;5;0
Riku-Pekka;126;126;2
Riku-Petteri;119;119;2
Riku-Ville;25;25;1
Riley;19;18;1
Rinaldo;104;99;2
Ring;8;7;0
Ringo;26;26;1
Rino;40;40;1
Rinor;20;18;1
Rio;122;92;2
Rion;19;14;1
Rishi;6;6;0
Risse;6;6;0
Ristian;6;6;0
Risto;20281;21006;4
Risto-Juhani;6;6;0
Risto-Matias;6;6;0
Ristomatti;61;61;1
Risto-Matti;162;162;2
Ristonpoika;131;131;2
Risto-Pekka;70;71;1
Risto-Sakari;0;5;0
Ritter;5;5;0
River;51;44;1
Riyadh;14;10;1
Riza;13;13;1
Rizgar;10;9;1
Rizvan;5;0;0
Rizwan;8;6;0
Roald;28;28;1
Roan;19;12;1
Rob;5;0;0
Robbie;25;25;1
Robby;5;5;0
Rober;6;6;0
Roberd;8;8;0
Robert;7324;7185;3
Róbert;7;7;0
Roberth;16;16;1
Robertino;169;164;2
Roberto;264;260;2
Robertsson;9;9;0
Roberttino;6;5;0
Robi;81;77;1
Robin;3151;2939;3
Robinson;24;24;1
Roble;6;6;0
Robson;5;5;0
Roby;9;8;0
Robyn;5;5;0
Rocco;27;25;1
Rock;11;11;1
Rocky;29;27;1
Roderick;16;16;1
Roderik;6;6;0
Rodi;45;41;1
Rodin;10;10;1
Rodion;28;27;1
Rodney;20;21;1
Rodolfo;23;22;1
Rodolphe;5;5;0
Rodrigo;40;39;1
Rodrigue;5;5;0
Roel;14;9;1
Rogelio;6;5;0
Roger;1678;1686;3
Rogert;19;19;1
Rohan;40;34;1
Rohat;7;7;0
Rohit;8;8;0
Rohullah;7;0;0
Roi;145;137;2
Roihu;33;29;1
Roine;70;72;1
Roini;5;5;0
Roj;9;8;0
Rojhat;6;5;0
Rok;5;5;0
Roki;19;18;1
Roland;709;708;2
Rolando;11;9;1
Rolf;1931;2001;3
Rolf-Erik;13;13;1
Rolfson;5;5;0
Rolfsson;13;12;1
Rolle;123;123;2
Rollo;10;10;1
Roma;8;8;0
Romain;9;9;0
Roman;429;390;2
Romano;14;14;1
Romario;6;6;0
Romeo;842;756;2
Roméo;9;9;0
Romet;11;9;1
Romi;51;49;1
Romulus;7;6;0
Ron;213;203;2
Ronald;225;227;2
Ronaldo;33;29;1
Ronan;36;31;1
Ronel;6;5;0
Rong;5;5;0
Roni;4875;4822;3
Ronie;8;8;0
Roniel;10;10;1
Roni-Mikael;6;6;0
Ronin;11;11;1
Roninpoika;5;5;0
Roni-Pekka;5;5;0
Roni-Petteri;10;10;1
Ronit;5;5;0
Ronn;6;6;0
Ronni;48;46;1
Ronnie;280;277;2
Ronny;477;472;2
Rony;283;279;2
Roo;13;13;1
Roobert;106;106;2
Rooble;7;7;0
Roomeo;38;35;1
Roope;7000;6906;3
Roopenpoika;14;13;1
Roope-Oskari;12;12;1
Roope-Rasmus;6;6;0
Roopert;24;25;1
Roopertti;57;60;1
Rope;5;5;0
Ropert;5;5;0
Ropi;21;21;1
Roque;5;5;0
Rori;5;5;0
Rory;22;19;1
Rosa;6;0;0
Rosario;9;7;0
Rose;7;0;0
Roshan;16;16;1
Ross;48;44;1
Rossi;10;10;1
Rostam;10;6;1
Rostislav;23;19;1
Rouslan;5;5;0
Routa;14;9;1
Rovan;6;0;0
Rowan;16;15;1
Roy;864;861;2
Royce;9;8;0
Rrahim;5;5;0
Rron;10;7;1
Ru;7;7;0
Ruben;744;696;2
Rubén;9;9;0
Rubert;18;11;1
Rubin;9;9;0
Rude;0;5;0
Rudi;128;114;2
Rudolf;1129;1128;3
Rudolph;9;9;0
Rudy;40;40;1
Rufus;209;190;2
Rui;22;21;1
Runar;571;596;2
Rune;657;669;2
Runo;126;108;2
Rupert;23;22;1
Rurik;275;284;2
Ruska;33;25;1
Ruslan;97;86;1
Russell;29;28;1
Rustam;9;8;0
Ruu;49;41;1
Ruuben;123;114;2
Ruubert;9;9;0
Ruudolf;42;37;1
Ruuno;9;8;0
Ruupe;5;6;0
Ruupert;14;14;1
Ruupertti;15;12;1
Ruurik;15;15;1
Ruurikki;12;12;1
Ruuti;6;6;0
Ruwan;5;5;0
Ryan;245;224;2
Ryder;11;11;1
Rüdiger;8;8;0
Rymy;15;14;1
Ryszard;15;15;1
Ryu;6;6;0
Rzgar;6;5;0
S;13;11;1
S.;24;23;1
S.M.;6;6;0
Saabir;24;22;1
Saacid;8;6;0
Saad;113;102;2
Sa'ad;7;7;0
Saadaq;10;8;1
Saadi;5;0;0
Saadoon;8;8;0
Saami;5;5;0
Saamo;6;6;0
Saamuel;12;12;1
Saarni;38;32;1
Sabah;49;37;1
Saban;11;9;1
Sabbar;6;0;0
Saber;21;18;1
Sabih;6;6;0
Sabir;24;22;1
Sabit;16;16;1
Sabri;31;31;1
Sacha;37;34;1
Sacharias;7;7;0
Sachin;5;5;0
Sad;6;5;0
Sadam;5;0;0
Sadaq;9;0;0
Sadat;6;6;0
Saddam;9;8;0
Sade;6;0;0
Sadegh;5;0;0
Sadek;13;10;1
Sadeq;16;13;1
Sadi;10;10;1
Sadiiq;9;8;0
Sadik;28;26;1
Sadiq;25;24;1
Sadredin;9;9;0
Sadri;7;7;0
Saed;15;14;1
Saeed;83;63;1
Saeid;17;14;1
Safa;11;11;1
Safaa;17;16;1
Safar;5;0;0
Safet;21;21;1
Safi;9;7;0
Safin;13;12;1
Safir;6;6;0
Safwan;24;16;1
Safwat;7;7;0
Sagar;8;7;0
Sager;9;9;0
Sahal;12;12;1
Sahand;12;12;1
Sahel;10;8;1
Sahib;8;7;0
Sahid;7;7;0
Sahil;16;13;1
Sahin;14;13;1
Sahir;6;5;0
Sahr;5;0;0
Sai;16;15;1
Said;373;342;2
Saïd;8;8;0
Saidali;6;0;0
Saidi;5;5;0
Saied;10;10;1
Saif;68;41;1
Saiful;11;11;1
Saifullah;8;0;0
Saihou;5;5;0
Saiid;16;15;1
Saikou;13;10;1
Saim;6;5;0
Saimon;5;5;0
Sainey;7;8;0
Saint;5;0;0
Sait;7;6;0
Sajad;15;11;1
Sajid;8;7;0
Sajjad;17;11;1
Sakari;63773;64596;4
Sakaria;45;44;1
Sakarias;862;844;2
Sakarie;10;10;1
Sakarinpoika;27;25;1
Sakariya;12;11;1
Sakariye;57;53;1
Sakarja;11;9;1
Sakeus;21;21;1
Sakhi;5;5;0
Saki;16;14;1
Sakke;174;171;2
Sakkeus;16;15;1
Sakri;41;41;1
Sakris;5;5;0
Saku;4421;4384;3
Saku-Matti;14;14;1
Saku-Mikko;5;5;0
Sakunpoika;18;18;1
Saku-Pekka;29;29;1
Saku-Petteri;52;52;1
Saku-Santeri;5;5;0
Salaad;27;25;1
Salad;36;35;1
Saladin;9;6;0
Salah;94;87;1
Salahudin;5;0;0
Salam;42;31;1
Salama;118;110;2
Salamo;8;9;0
Salamon;5;5;0
Salar;32;27;1
Saleban;20;20;1
Saleem;21;18;1
Saleh;92;71;1
Salem;56;50;1
Salif;5;0;0
Salih;66;60;1
Salim;85;74;1
Salmaan;31;26;1
Salman;92;77;1
Salo;12;13;1
Salomo;479;500;2
Salomon;1358;1368;3
Salomoni;20;26;1
Salu;11;11;1
Salvador;41;37;1
Salvatore;42;37;1
Salwan;5;0;0
Sam;663;627;2
Samad;9;7;0
Samae;13;10;1
Samael;22;16;1
Saman;51;44;1
Samar;12;11;1
Samatar;14;11;1
Samba;13;12;1
Samed;6;6;0
Sameer;28;24;1
Sameh;17;15;1
Sameli;557;563;2
Samer;35;24;1
Samet;14;12;1
Sami;27694;27745;4
Sami-Antti;15;15;1
Samiar;6;5;0
Samiel;19;16;1
Samih;7;6;0
Sami-Heikki;7;7;0
Sami-Henrik;6;6;0
Samiir;11;11;1
Sami-Jaakko;5;5;0
Sami-Juhani;9;9;0
Sami-Jukka;19;20;1
Sami-Jussi;22;22;1
Sami-Kalle;8;8;0
Sami-Kristian;11;11;1
Samil;9;9;0
Samim;7;7;0
Sami-Markus;9;9;0
Sami-Matti;26;26;1
Sami-Mikael;9;9;0
Samin;5;5;0
Saminpoika;153;146;2
Samipekka;8;8;0
Sami-Pekka;178;180;2
Sami-Petri;28;28;1
Sami-Petteri;176;175;2
Samir;327;313;2
Sami-Sebastian;6;6;0
Sami-Seppo;9;9;0
Sami-Tapani;5;5;0
Sami-Tapio;6;6;0
Sami-Veikko;5;5;0
Sami-Ville;21;21;1
Sammel;7;7;0
Sammeli;265;263;2
Sammi;5;5;0
Sámmol;8;8;0
Sammu;6;6;0
Sammy;147;143;2
Samo;15;14;1
Sampanpoika;5;5;0
Sampo;3500;3474;3
Samponpoika;10;10;1
Samppa;450;453;2
Sampsa;1149;1156;3
Sampsanpoika;5;5;0
Samrat;6;5;0
Samsa;11;11;1
Samson;48;41;1
Samu;6198;6106;3
Samu-Aleksi;5;5;0
Samudra;5;0;0
Samuel;20841;20243;4
Samuele;25;22;1
Samueli;59;58;1
Samuelinpoika;8;8;0
Samuil;8;8;0
Samuli;23326;23455;4
Samulinpoika;33;31;1
Samu-Matias;9;9;0
Samu-Matti;6;6;0
Samunpoika;7;5;0
Samu-Pekka;32;32;1
Samu-Petteri;34;34;1
Samu-Ville;16;16;1
Samvel;8;8;0
Samy;41;41;1
San;20;20;1
Sanad;9;5;0
Sandeep;10;10;1
Sander;115;106;2
Sandor;41;39;1
Sándor;25;24;1
Sandro;31;30;1
Sandy;10;9;1
Sanel;6;6;0
Sanfred;9;9;0
Sanfrid;145;144;2
Sang;21;21;1
Sangar;10;9;1
Sani;28;29;1
Sanjay;20;16;1
Sanjeev;5;5;0
Sankari;15;14;1
Sante;49;42;1
Santeri;16643;16564;4
Santerinpoika;6;0;0
Santero;16;16;1
Santi;12;12;1
Santiago;91;83;1
Santino;33;32;1
Santo;5;5;0
Santos;19;18;1
Santosh;9;9;0
Santtu;2876;2846;3
Santtu-Matti;7;7;0
Santtu-Pekka;10;10;1
Santtu-Petteri;6;6;0
Santunpoika;7;7;0
Saqib;6;6;0
Saran;6;5;0
Sarawut;6;6;0
Sarbast;7;5;0
Sarbaz;6;0;0
Sardar;16;16;1
Sargon;5;5;0
Sarhang;5;5;0
Sari;0;6;0
Sarim;5;5;0
Sarjo;5;5;0
Sarkaut;7;7;0
Sarkis;6;6;0
Sarko;6;6;0
Sarmad;17;15;1
Sarno;8;9;0
Saro;9;9;0
Saroj;8;7;0
Sarp;7;5;0
Sarwat;6;0;0
Sasa;31;32;1
Sasan;9;9;0
Sascha;16;16;1
Sasha;86;79;1
Sasja;5;5;0
Saska;195;195;2
Sasu;1018;954;3
Sasu-Matti;6;6;0
Sasunpoika;5;0;0
Sasu-Pekka;8;8;0
Sasu-Petteri;6;6;0
Satoshi;5;5;0
Sattar;15;14;1
Satya;5;5;0
Sau;5;0;0
Saud;5;0;0
Saul;226;225;2
Sauli;4352;4466;3
Saulinpoika;13;11;1
Saulo;9;10;0
Saulus;12;11;1
Sauvo;6;8;0
Sava;5;6;0
Savas;13;13;1
Saveli;18;17;1
Savelii;8;0;0
Saverio;7;7;0
Savva;24;21;1
Savvas;6;6;0
Saw;9;9;0
Say;8;8;0
Sayd;8;8;0
Sayed;104;93;2
Scott;124;124;2
Sead;14;12;1
Seamus;15;13;1
Séamus;5;5;0
Sean;184;177;2
Seán;17;16;1
Séan;7;7;0
Sebastian;14870;14412;4
Sebastián;22;21;1
Sebastiano;14;14;1
Sebastião;7;7;0
Sebastien;74;69;1
Sébastien;52;50;1
Sebastjan;5;5;0
Sedat;17;13;1
Sedrik;5;5;0
Seedy;6;5;0
Seelim;46;41;1
Seem;8;7;0
Seemi;100;95;2
Seet;15;15;1
Seeti;62;56;1
Sefa;6;5;0
Sefania;15;14;1
Sefanias;48;47;1
Sefanja;11;11;1
Sefer;10;9;1
Sehmus;6;6;0
Seid;9;8;0
Seif;31;24;1
Seikko;10;11;1
Sein;5;5;0
Sekou;6;5;0
Selahattin;10;9;1
Selçuk;7;7;0
Selim;296;286;2
Selman;6;6;0
Selmer;5;5;0
Selmi;13;13;1
Sem;36;33;1
Semen;29;27;1
Semi;104;103;2
Semih;21;17;1
Semion;5;5;0
Semir;22;22;1
Semjon;5;5;0
Semmi;23;23;1
Sen;7;6;0
Sena;5;0;0
Senad;20;20;1
Senol;7;7;0
Sepastian;15;15;1
Sepe;11;8;1
Sepehr;7;6;0
Sepeteus;33;32;1
Sepi;8;8;0
Seponpoika;106;106;2
Seppo;30875;32342;4
Seppo-Ilmari;5;7;0
Seppo-Juhani;5;5;0
Serafim;27;25;1
Sercan;6;6;0
Serdal;5;5;0
Serdar;19;19;1
Sere;10;10;1
Serge;33;31;1
Sergeevich;9;8;0
Sergei;575;526;2
Sergej;15;16;1
Sergen;5;5;0
Sergey;259;250;2
Sergii;11;8;1
Sergio;36;33;1
Sergiu;5;5;0
Sergiy;15;14;1
Serguei;65;64;1
Serhan;5;0;0
Serhat;30;29;1
Seri;7;6;0
Serif;7;6;0
Serkan;33;32;1
Serko;12;12;1
Sero;9;9;0
Servet;5;5;0
Serwan;7;0;0
Set;19;19;1
Seth;95;91;1
Setri;6;5;0
Setti;64;62;1
Seve;12;12;1
Seven;6;6;0
Sever;5;0;0
Severi;4359;4329;3
Severin;160;158;2
Severinpoika;8;6;0
Severus;97;94;1
Seweri;6;6;0
Seydou;7;6;0
Seyed;68;67;1
Seyyed;9;8;0
Sezgin;5;5;0
Shaaban;6;0;0
Shaafici;6;5;0
Shaan;5;5;0
Shaban;12;11;1
Shabo;6;6;0
Shadi;13;11;1
Shady;5;5;0
Shafici;8;8;0
Shafii;5;0;0
Shafiq;8;8;0
Shafiqul;5;5;0
Shagahle;5;0;0
Shah;21;19;1
Shahab;11;9;1
Shahar;5;0;0
Shaheen;9;8;0
Shaheer;5;5;0
Shaher;5;0;0
Shahid;22;20;1
Shahin;39;36;1
Shahir;5;5;0
Shaho;14;13;1
Shahram;14;12;1
Shahriar;7;7;0
Shahrokh;6;6;0
Shahryar;5;5;0
Shahzad;10;9;1
Shai;11;9;1
Shaip;5;5;0
Shakeel;6;6;0
Shaker;15;13;1
Shakib;6;5;0
Shakir;26;16;1
Shakur;7;7;0
Shakuur;5;5;0
Shalom;12;11;1
Shamal;9;6;0
Shamil;7;7;0
Shamim;5;5;0
Shams;8;8;0
Shamsudiin;5;5;0
Shamsul;6;6;0
Shan;11;11;1
Shane;24;22;1
Shankar;7;7;0
Shannon;10;9;1
Shanti;7;7;0
Shareef;5;0;0
Sharif;74;68;1
Shariif;9;8;0
Sharma;11;9;1
Sharmaarke;5;5;0
Sharmake;14;10;1
Sharmarke;28;24;1
